Unit   , x1              , y1              , x2              , y2              , x3              , y3              , EPSILON_X       , EPSILON_Y       , GAMMA_XY        , SIGMA_X         , SIGMA_Y         , TAU_XY          ,
  4407 ,               6 ,         7.16667 ,         6.16667 ,         7.33333 ,               6 ,         7.33333 ,     -0.00468761 ,     -0.00157945 ,      -0.0102912 ,     -0.00586585 ,     -0.00353473 ,      -0.0038592 ,
  4408 ,               6 ,         7.16667 ,         6.16667 ,         7.16667 ,         6.16667 ,         7.33333 ,     -0.00654583 ,     -0.00179341 ,      -0.0082189 ,     -0.00803659 ,     -0.00447227 ,     -0.00308209 ,
  4409 ,               6 ,         7.33333 ,         6.16667 ,             7.5 ,               6 ,             7.5 ,      -0.0028958 ,     -0.00194974 ,      -0.0114777 ,     -0.00398893 ,     -0.00327938 ,     -0.00430414 ,
  4410 ,               6 ,         7.33333 ,         6.16667 ,         7.33333 ,         6.16667 ,             7.5 ,     -0.00468761 ,     -0.00212115 ,     -0.00951448 ,     -0.00606899 ,     -0.00414414 ,     -0.00356793 ,
  4411 ,               6 ,             7.5 ,         6.16667 ,         7.66667 ,               6 ,         7.66667 ,       -0.001158 ,     -0.00228586 ,      -0.0124541 ,     -0.00215995 ,     -0.00300585 ,     -0.00467029 ,
  4412 ,               6 ,             7.5 ,         6.16667 ,             7.5 ,         6.16667 ,         7.66667 ,      -0.0028958 ,     -0.00241722 ,       -0.010585 ,     -0.00416423 ,     -0.00380529 ,     -0.00396936 ,
  4413 ,               6 ,         7.66667 ,         6.16667 ,         7.83333 ,               6 ,         7.83333 ,      0.00053771 ,     -0.00259636 ,      -0.0132168 ,     -0.00036871 ,     -0.00271926 ,     -0.00495631 ,
  4414 ,               6 ,         7.66667 ,         6.16667 ,         7.66667 ,         6.16667 ,         7.83333 ,       -0.001158 ,     -0.00269011 ,      -0.0114273 ,     -0.00231154 ,     -0.00346062 ,     -0.00428523 ,
  4415 ,               6 ,         7.83333 ,         6.16667 ,               8 ,               6 ,               8 ,      0.00220312 ,     -0.00288931 ,       -0.013763 ,      0.00139502 ,      -0.0024243 ,     -0.00516114 ,
  4416 ,               6 ,         7.83333 ,         6.16667 ,         7.83333 ,         6.16667 ,               8 ,      0.00053771 ,     -0.00294775 ,      -0.0120392 ,     -0.00050048 ,     -0.00311457 ,      -0.0045147 ,
  4417 ,               6 ,               8 ,         6.16667 ,         8.16667 ,               6 ,         8.16667 ,      0.00384933 ,      -0.0031724 ,      -0.0140901 ,      0.00314085 ,     -0.00212545 ,     -0.00528379 ,
  4418 ,               6 ,               8 ,         6.16667 ,               8 ,         6.16667 ,         8.16667 ,      0.00220312 ,     -0.00319758 ,      -0.0124187 ,      0.00127942 ,     -0.00277111 ,     -0.00465701 ,
  4419 ,               6 ,         8.16667 ,         6.16667 ,         8.33333 ,               6 ,         8.33333 ,      0.00548723 ,     -0.00345298 ,      -0.0141954 ,      0.00487827 ,      -0.0018269 ,     -0.00532329 ,
  4420 ,               6 ,         8.16667 ,         6.16667 ,         8.16667 ,         6.16667 ,         8.33333 ,      0.00384933 ,     -0.00344662 ,      -0.0125638 ,      0.00303802 ,     -0.00243395 ,     -0.00471142 ,
  4421 ,               6 ,         8.33333 ,         6.16667 ,             8.5 ,               6 ,             8.5 ,      0.00712785 ,     -0.00373822 ,      -0.0140764 ,        0.006617 ,     -0.00153255 ,     -0.00527866 ,
  4422 ,               6 ,         8.33333 ,         6.16667 ,         8.33333 ,         6.16667 ,             8.5 ,      0.00548723 ,     -0.00370166 ,      -0.0124724 ,      0.00478501 ,     -0.00210666 ,     -0.00467713 ,
  4423 ,               6 ,             8.5 ,         6.16667 ,         8.66667 ,               6 ,         8.66667 ,      0.00878194 ,     -0.00403517 ,        -0.01373 ,      0.00836649 ,     -0.00124634 ,     -0.00514876 ,
  4424 ,               6 ,             8.5 ,         6.16667 ,             8.5 ,         6.16667 ,         8.66667 ,      0.00712785 ,     -0.00396934 ,      -0.0121418 ,      0.00653033 ,     -0.00179257 ,     -0.00455317 ,
  4425 ,               6 ,         8.66667 ,         6.16667 ,         8.83333 ,               6 ,         8.83333 ,       0.0104604 ,     -0.00435092 ,      -0.0131529 ,       0.0101364 ,     -0.00097213 ,     -0.00493235 ,
  4426 ,               6 ,         8.66667 ,         6.16667 ,         8.66667 ,         6.16667 ,         8.83333 ,      0.00878194 ,     -0.00425628 ,       -0.011569 ,      0.00828357 ,      -0.0014951 ,     -0.00433837 ,
  4427 ,               6 ,         8.83333 ,         6.16667 ,               9 ,               6 ,               9 ,       0.0121749 ,     -0.00469275 ,      -0.0123413 ,        0.011937 ,    -0.000713754 ,       -0.004628 ,
  4428 ,               6 ,         8.83333 ,         6.16667 ,         8.83333 ,         6.16667 ,               9 ,       0.0104604 ,     -0.00456933 ,      -0.0107502 ,       0.0100545 ,     -0.00121784 ,     -0.00403134 ,
  4429 ,               6 ,               9 ,         6.16667 ,         9.16667 ,               6 ,         9.16667 ,       0.0139373 ,     -0.00506828 ,      -0.0112909 ,       0.0137788 ,    -0.000475336 ,      -0.0042341 ,
  4430 ,               6 ,               9 ,         6.16667 ,               9 ,         6.16667 ,         9.16667 ,       0.0121749 ,     -0.00491567 ,     -0.00968117 ,       0.0118534 ,    -0.000964539 ,     -0.00363044 ,
  4431 ,               6 ,         9.16667 ,         6.16667 ,         9.33333 ,               6 ,         9.33333 ,       0.0157602 ,     -0.00548559 ,     -0.00999734 ,       0.0156731 ,    -0.000261229 ,       -0.003749 ,
  4432 ,               6 ,         9.16667 ,         6.16667 ,         9.16667 ,         6.16667 ,         9.33333 ,       0.0139373 ,     -0.00530304 ,     -0.00835688 ,       0.0136908 ,    -0.000739446 ,     -0.00313383 ,
  4433 ,               6 ,         9.33333 ,         6.16667 ,             9.5 ,               6 ,             9.5 ,       0.0176576 ,     -0.00595348 ,     -0.00845596 ,       0.0176322 ,    -7.60797e-05 ,     -0.00317099 ,
  4434 ,               6 ,         9.33333 ,         6.16667 ,         9.33333 ,         6.16667 ,             9.5 ,       0.0157602 ,     -0.00573999 ,     -0.00677205 ,       0.0155777 ,    -0.000547422 ,     -0.00253952 ,
  4435 ,               6 ,             9.5 ,         6.16667 ,         9.66667 ,               6 ,         9.66667 ,       0.0196445 ,     -0.00648163 ,     -0.00666246 ,       0.0196694 ,     7.48415e-05 ,     -0.00249842 ,
  4436 ,               6 ,             9.5 ,         6.16667 ,             9.5 ,         6.16667 ,         9.66667 ,       0.0176576 ,     -0.00623605 ,     -0.00492115 ,       0.0175263 ,    -0.000393971 ,     -0.00184543 ,
  4437 ,               6 ,         9.66667 ,         6.16667 ,         9.83333 ,               6 ,         9.83333 ,       0.0217373 ,     -0.00708069 ,     -0.00461342 ,       0.0217992 ,       0.0001857 ,     -0.00173003 ,
  4438 ,               6 ,         9.66667 ,         6.16667 ,         9.66667 ,         6.16667 ,         9.83333 ,       0.0196445 ,     -0.00680202 ,     -0.00279914 ,       0.0195493 ,    -0.000285594 ,     -0.00104968 ,
  4439 ,               6 ,         9.83333 ,         6.16667 ,              10 ,               6 ,              10 ,       0.0239546 ,     -0.00776262 ,     -0.00230665 ,        0.024038 ,     0.000250033 ,    -0.000864994 ,
  4440 ,               6 ,         9.83333 ,         6.16667 ,         9.83333 ,         6.16667 ,              10 ,       0.0217373 ,     -0.00745017 ,    -0.000401766 ,       0.0216606 ,    -0.000229961 ,    -0.000150662 ,
  4441 ,         6.16667 ,               0 ,         6.33333 ,        0.166667 ,         6.16667 ,        0.166667 ,       -0.110667 ,       0.0378236 ,     -0.00575462 ,       -0.110316 ,      0.00105157 ,     -0.00215798 ,
  4442 ,         6.16667 ,               0 ,         6.33333 ,               0 ,         6.33333 ,        0.166667 ,       -0.112594 ,       0.0368317 ,     -0.00283581 ,       -0.112856 ,    -0.000786932 ,     -0.00106343 ,
  4443 ,         6.16667 ,        0.166667 ,         6.33333 ,        0.333333 ,         6.16667 ,        0.333333 ,       -0.109785 ,       0.0377331 ,      -0.0129561 ,       -0.109359 ,      0.00128028 ,     -0.00485852 ,
  4444 ,         6.16667 ,        0.166667 ,         6.33333 ,        0.166667 ,         6.33333 ,        0.333333 ,       -0.110667 ,       0.0369182 ,      -0.0112597 ,       -0.110656 ,     3.29451e-05 ,     -0.00422237 ,
  4445 ,         6.16667 ,        0.333333 ,         6.33333 ,             0.5 ,         6.16667 ,             0.5 ,       -0.109756 ,       0.0382764 ,      -0.0191562 ,       -0.109121 ,      0.00190272 ,     -0.00718357 ,
  4446 ,         6.16667 ,        0.333333 ,         6.33333 ,        0.333333 ,         6.33333 ,             0.5 ,       -0.109785 ,       0.0377103 ,      -0.0185602 ,       -0.109367 ,      0.00125465 ,     -0.00696009 ,
  4447 ,         6.16667 ,             0.5 ,         6.33333 ,        0.666667 ,         6.16667 ,        0.666667 ,       -0.110384 ,       0.0393239 ,      -0.0241721 ,       -0.109435 ,       0.0028455 ,     -0.00906455 ,
  4448 ,         6.16667 ,             0.5 ,         6.33333 ,             0.5 ,         6.33333 ,        0.666667 ,       -0.109756 ,        0.039058 ,      -0.0245344 ,       -0.108828 ,      0.00278198 ,     -0.00920041 ,
  4449 ,         6.16667 ,        0.666667 ,         6.33333 ,        0.833333 ,         6.16667 ,        0.833333 ,        -0.11148 ,       0.0407448 ,      -0.0278824 ,       -0.110135 ,      0.00403297 ,      -0.0104559 ,
  4450 ,         6.16667 ,        0.666667 ,         6.33333 ,        0.666667 ,         6.33333 ,        0.833333 ,       -0.110384 ,       0.0408136 ,      -0.0290473 ,       -0.108877 ,      0.00452151 ,      -0.0108927 ,
  4451 ,         6.16667 ,        0.833333 ,         6.33333 ,               1 ,         6.16667 ,               1 ,        -0.11286 ,       0.0424105 ,       -0.030219 ,       -0.111064 ,      0.00538933 ,      -0.0113321 ,
  4452 ,         6.16667 ,        0.833333 ,         6.33333 ,        0.833333 ,         6.33333 ,               1 ,        -0.11148 ,       0.0428334 ,      -0.0320221 ,       -0.109352 ,      0.00638275 ,      -0.0120083 ,
  4453 ,         6.16667 ,               1 ,         6.33333 ,         1.16667 ,         6.16667 ,         1.16667 ,       -0.114348 ,       0.0441959 ,      -0.0311624 ,       -0.112068 ,      0.00683994 ,      -0.0116859 ,
  4454 ,         6.16667 ,               1 ,         6.33333 ,               1 ,         6.33333 ,         1.16667 ,        -0.11286 ,       0.0449783 ,      -0.0334327 ,       -0.110101 ,       0.0082781 ,      -0.0125373 ,
  4455 ,         6.16667 ,         1.16667 ,         6.33333 ,         1.33333 ,         6.16667 ,         1.33333 ,       -0.115777 ,       0.0459809 ,      -0.0307382 ,       -0.113006 ,       0.0083123 ,      -0.0115268 ,
  4456 ,         6.16667 ,         1.16667 ,         6.33333 ,         1.16667 ,         6.33333 ,         1.33333 ,       -0.114348 ,       0.0471141 ,      -0.0333002 ,       -0.110974 ,       0.0101229 ,      -0.0124876 ,
  4457 ,         6.16667 ,         1.33333 ,         6.33333 ,             1.5 ,         6.16667 ,             1.5 ,       -0.116991 ,       0.0476523 ,      -0.0290151 ,       -0.113745 ,      0.00973726 ,      -0.0108807 ,
  4458 ,         6.16667 ,         1.33333 ,         6.33333 ,         1.33333 ,         6.33333 ,             1.5 ,       -0.115777 ,       0.0491138 ,      -0.0316908 ,       -0.111831 ,       0.0118368 ,      -0.0118841 ,
  4459 ,         6.16667 ,             1.5 ,         6.33333 ,         1.66667 ,         6.16667 ,         1.66667 ,       -0.117849 ,       0.0491057 ,       -0.026103 ,       -0.114166 ,       0.0110504 ,     -0.00978862 ,
  4460 ,         6.16667 ,             1.5 ,         6.33333 ,             1.5 ,         6.33333 ,         1.66667 ,       -0.116991 ,        0.050859 ,      -0.0287149 ,       -0.112543 ,       0.0133448 ,      -0.0107681 ,
  4461 ,         6.16667 ,         1.66667 ,         6.33333 ,         1.83333 ,         6.16667 ,         1.83333 ,        -0.11823 ,       0.0502486 ,      -0.0221509 ,       -0.114165 ,       0.0121937 ,     -0.00830658 ,
  4462 ,         6.16667 ,         1.66667 ,         6.33333 ,         1.66667 ,         6.33333 ,         1.83333 ,       -0.117849 ,       0.0522437 ,       -0.024526 ,       -0.112989 ,       0.0145806 ,     -0.00919725 ,
  4463 ,         6.16667 ,         1.83333 ,         6.33333 ,               2 ,         6.16667 ,               2 ,       -0.118031 ,       0.0510033 ,      -0.0173423 ,       -0.113658 ,       0.0131172 ,     -0.00650335 ,
  4464 ,         6.16667 ,         1.83333 ,         6.33333 ,         1.83333 ,         6.33333 ,               2 ,        -0.11823 ,       0.0531781 ,      -0.0193184 ,       -0.113066 ,       0.0154893 ,     -0.00724441 ,
  4465 ,         6.16667 ,               2 ,         6.33333 ,         2.16667 ,         6.16667 ,         2.16667 ,       -0.117179 ,         0.05131 ,      -0.0118893 ,       -0.112585 ,       0.0137816 ,     -0.00445848 ,
  4466 ,         6.16667 ,               2 ,         6.33333 ,               2 ,         6.33333 ,         2.16667 ,       -0.118031 ,        0.053593 ,      -0.0133208 ,       -0.112687 ,       0.0160306 ,     -0.00499529 ,
  4467 ,         6.16667 ,         2.16667 ,         6.33333 ,         2.33333 ,         6.16667 ,         2.33333 ,        -0.11563 ,       0.0511298 ,     -0.00602415 ,       -0.110911 ,       0.0141596 ,     -0.00225906 ,
  4468 ,         6.16667 ,         2.16667 ,         6.33333 ,         2.16667 ,         6.33333 ,         2.33333 ,       -0.117179 ,       0.0534437 ,     -0.00678941 ,       -0.111785 ,        0.016182 ,     -0.00254603 ,
  4469 ,         6.16667 ,         2.33333 ,         6.33333 ,             2.5 ,         6.16667 ,             2.5 ,       -0.113372 ,       0.0504463 ,     1.27661e-05 ,       -0.108626 ,       0.0142376 ,     4.78728e-06 ,
  4470 ,         6.16667 ,         2.33333 ,         6.33333 ,         2.33333 ,         6.33333 ,             2.5 ,        -0.11563 ,       0.0527128 ,     4.32443e-06 ,       -0.110317 ,       0.0159405 ,     1.62166e-06 ,
  4471 ,         6.16667 ,             2.5 ,         6.33333 ,         2.66667 ,         6.16667 ,         2.66667 ,       -0.110424 ,       0.0492664 ,      0.00598461 ,       -0.105752 ,       0.0140159 ,      0.00224423 ,
  4472 ,         6.16667 ,             2.5 ,         6.33333 ,             2.5 ,         6.33333 ,         2.66667 ,       -0.113372 ,       0.0514109 ,      0.00678832 ,       -0.108265 ,       0.0153227 ,      0.00254562 ,
  4473 ,         6.16667 ,         2.66667 ,         6.33333 ,         2.83333 ,         6.16667 ,         2.83333 ,       -0.106834 ,       0.0476191 ,       0.0116707 ,       -0.102331 ,       0.0135088 ,      0.00437652 ,
  4474 ,         6.16667 ,         2.66667 ,         6.33333 ,         2.66667 ,         6.33333 ,         2.83333 ,       -0.110424 ,       0.0495758 ,       0.0133037 ,       -0.105636 ,       0.0143639 ,       0.0049889 ,
  4475 ,         6.16667 ,         2.83333 ,         6.33333 ,               3 ,         6.16667 ,               3 ,       -0.102676 ,       0.0455524 ,       0.0168794 ,      -0.0984285 ,        0.012743 ,      0.00632978 ,
  4476 ,         6.16667 ,         2.83333 ,         6.33333 ,         2.83333 ,         6.33333 ,               3 ,       -0.106834 ,       0.0472683 ,        0.019321 ,       -0.102463 ,       0.0131141 ,      0.00724538 ,
  4477 ,         6.16667 ,               3 ,         6.33333 ,         3.16667 ,         6.16667 ,         3.16667 ,      -0.0980424 ,       0.0431296 ,       0.0214557 ,      -0.0941241 ,        0.011755 ,      0.00804588 ,
  4478 ,         6.16667 ,               3 ,         6.33333 ,               3 ,         6.33333 ,         3.16667 ,       -0.102676 ,       0.0445669 ,       0.0246518 ,      -0.0987981 ,       0.0116342 ,      0.00924443 ,
  4479 ,         6.16667 ,         3.16667 ,         6.33333 ,         3.33333 ,         6.16667 ,         3.33333 ,       -0.093036 ,        0.040424 ,       0.0252868 ,      -0.0895065 ,       0.0105885 ,      0.00948255 ,
  4480 ,         6.16667 ,         3.16667 ,         6.33333 ,         3.16667 ,         6.33333 ,         3.33333 ,      -0.0980424 ,       0.0415613 ,       0.0291558 ,      -0.0947122 ,      0.00999063 ,       0.0109334 ,
  4481 ,         6.16667 ,         3.33333 ,         6.33333 ,             3.5 ,         6.16667 ,             3.5 ,      -0.0877632 ,       0.0375132 ,       0.0283044 ,      -0.0846661 ,      0.00929119 ,       0.0106142 ,
  4482 ,         6.16667 ,         3.33333 ,         6.33333 ,         3.33333 ,         6.33333 ,             3.5 ,       -0.093036 ,       0.0383451 ,        0.032745 ,      -0.0902861 ,      0.00824973 ,       0.0122794 ,
  4483 ,         6.16667 ,             3.5 ,         6.33333 ,         3.66667 ,         6.16667 ,         3.66667 ,      -0.0823285 ,       0.0344747 ,       0.0304815 ,      -0.0796916 ,      0.00791085 ,       0.0114306 ,
  4484 ,         6.16667 ,             3.5 ,         6.33333 ,             3.5 ,         6.33333 ,         3.66667 ,      -0.0877632 ,       0.0350095 ,        0.035381 ,       -0.085605 ,      0.00647451 ,       0.0132679 ,
  4485 ,         6.16667 ,         3.66667 ,         6.33333 ,         3.83333 ,         6.16667 ,         3.83333 ,      -0.0768291 ,       0.0313816 ,       0.0318277 ,      -0.0746646 ,      0.00649343 ,       0.0119354 ,
  4486 ,         6.16667 ,         3.66667 ,         6.33333 ,         3.66667 ,         6.33333 ,         3.83333 ,      -0.0823285 ,       0.0316392 ,       0.0370696 ,      -0.0807549 ,      0.00472093 ,       0.0139011 ,
  4487 ,         6.16667 ,         3.83333 ,         6.33333 ,               4 ,         6.16667 ,               4 ,      -0.0713496 ,       0.0282993 ,       0.0323834 ,      -0.0696561 ,      0.00508066 ,       0.0121438 ,
  4488 ,         6.16667 ,         3.83333 ,         6.33333 ,         3.83333 ,         6.33333 ,               4 ,      -0.0768291 ,        0.028308 ,       0.0378538 ,      -0.0758172 ,       0.0030356 ,       0.0141952 ,
  4489 ,         6.16667 ,               4 ,         6.33333 ,         4.16667 ,         6.16667 ,         4.16667 ,      -0.0659629 ,       0.0252838 ,       0.0322111 ,      -0.0647268 ,      0.00370818 ,       0.0120792 ,
  4490 ,         6.16667 ,               4 ,         6.33333 ,               4 ,         6.33333 ,         4.16667 ,      -0.0713496 ,       0.0250772 ,       0.0378042 ,      -0.0708644 ,      0.00145571 ,       0.0141766 ,
  4491 ,         6.16667 ,         4.16667 ,         6.33333 ,         4.33333 ,         6.16667 ,         4.33333 ,      -0.0607275 ,       0.0223806 ,       0.0313897 ,      -0.0599257 ,      0.00240544 ,       0.0117711 ,
  4492 ,         6.16667 ,         4.16667 ,         6.33333 ,         4.16667 ,         6.33333 ,         4.33333 ,      -0.0659629 ,       0.0219952 ,       0.0370105 ,        -0.06596 ,     8.53154e-06 ,        0.013879 ,
  4493 ,         6.16667 ,         4.33333 ,         6.33333 ,             4.5 ,         6.16667 ,             4.5 ,      -0.0556876 ,        0.019625 ,       0.0300069 ,      -0.0552892 ,      0.00119526 ,       0.0112526 ,
  4494 ,         6.16667 ,         4.33333 ,         6.33333 ,         4.33333 ,         6.33333 ,             4.5 ,      -0.0607275 ,       0.0190975 ,        0.035574 ,      -0.0611569 ,     -0.00128813 ,       0.0133403 ,
  4495 ,         6.16667 ,             4.5 ,         6.33333 ,         4.66667 ,         6.16667 ,         4.66667 ,      -0.0508757 ,       0.0170419 ,       0.0281544 ,      -0.0508445 ,     9.37153e-05 ,       0.0105579 ,
  4496 ,         6.16667 ,             4.5 ,         6.33333 ,             4.5 ,         6.33333 ,         4.66667 ,      -0.0556876 ,       0.0164077 ,       0.0336002 ,      -0.0564957 ,     -0.00242416 ,       0.0126001 ,
  4497 ,         6.16667 ,         4.66667 ,         6.33333 ,         4.83333 ,         6.16667 ,         4.83333 ,      -0.0463129 ,       0.0146476 ,        0.025923 ,      -0.0466091 ,    -0.000888712 ,      0.00972111 ,
  4498 ,         6.16667 ,         4.66667 ,         6.33333 ,         4.66667 ,         6.33333 ,         4.83333 ,      -0.0508757 ,       0.0139396 ,       0.0311938 ,      -0.0520078 ,     -0.00339632 ,       0.0116977 ,
  4499 ,         6.16667 ,         4.83333 ,         6.33333 ,               5 ,         6.16667 ,               5 ,      -0.0420097 ,       0.0124507 ,       0.0233997 ,      -0.0425919 ,      -0.0017466 ,      0.00877489 ,
  4500 ,         6.16667 ,         4.83333 ,         6.33333 ,         4.83333 ,         6.33333 ,               5 ,      -0.0463129 ,        0.011698 ,       0.0284553 ,      -0.0477152 ,     -0.00420702 ,       0.0106707 ,
  4501 ,         6.16667 ,               5 ,         6.33333 ,         5.16667 ,         6.16667 ,         5.16667 ,      -0.0379699 ,        0.010453 ,       0.0206654 ,      -0.0387963 ,     -0.00247909 ,      0.00774954 ,
  4502 ,         6.16667 ,               5 ,         6.33333 ,               5 ,         6.33333 ,         5.16667 ,      -0.0420097 ,      0.00968099 ,       0.0254771 ,      -0.0436306 ,     -0.00486252 ,      0.00955391 ,
  4503 ,         6.16667 ,         5.16667 ,         6.33333 ,         5.33333 ,         6.16667 ,         5.33333 ,      -0.0341905 ,      0.00865148 ,       0.0177938 ,        -0.03522 ,     -0.00308851 ,      0.00667266 ,
  4504 ,         6.16667 ,         5.16667 ,         6.33333 ,         5.16667 ,         6.33333 ,         5.33333 ,      -0.0379699 ,      0.00788138 ,       0.0223433 ,      -0.0397606 ,     -0.00537215 ,      0.00837873 ,
  4505 ,         6.16667 ,         5.33333 ,         6.33333 ,             5.5 ,         6.16667 ,             5.5 ,       -0.030663 ,      0.00703896 ,       0.0148498 ,      -0.0318563 ,     -0.00357979 ,      0.00556866 ,
  4506 ,         6.16667 ,         5.33333 ,         6.33333 ,         5.33333 ,         6.33333 ,             5.5 ,      -0.0341905 ,      0.00628803 ,        0.019128 ,      -0.0361063 ,     -0.00574739 ,      0.00717301 ,
  4507 ,         6.16667 ,             5.5 ,         6.33333 ,         5.66667 ,         6.16667 ,         5.66667 ,       -0.027376 ,      0.00560534 ,       0.0118903 ,       -0.028696 ,     -0.00395999 ,      0.00445887 ,
  4508 ,         6.16667 ,             5.5 ,         6.33333 ,             5.5 ,         6.33333 ,         5.66667 ,       -0.030663 ,      0.00488711 ,       0.0158954 ,      -0.0326632 ,     -0.00600061 ,      0.00596077 ,
  4509 ,         6.16667 ,         5.66667 ,         6.33333 ,         5.83333 ,         6.16667 ,         5.83333 ,      -0.0243155 ,      0.00433864 ,      0.00896445 ,      -0.0257279 ,     -0.00423733 ,      0.00336167 ,
  4510 ,         6.16667 ,         5.66667 ,         6.33333 ,         5.66667 ,         6.33333 ,         5.83333 ,       -0.027376 ,      0.00366328 ,       0.0127003 ,      -0.0294243 ,      -0.0061448 ,      0.00476263 ,
  4511 ,         6.16667 ,         5.83333 ,         6.33333 ,               6 ,         6.16667 ,               6 ,      -0.0214651 ,      0.00322551 ,      0.00611321 ,      -0.0229387 ,     -0.00442071 ,      0.00229246 ,
  4512 ,         6.16667 ,         5.83333 ,         6.33333 ,         5.83333 ,         6.33333 ,               6 ,      -0.0243155 ,      0.00260022 ,      0.00958873 ,      -0.0263798 ,     -0.00619305 ,      0.00359577 ,
  4513 ,         6.16667 ,               6 ,         6.33333 ,         6.16667 ,         6.16667 ,         6.16667 ,      -0.0188083 ,      0.00225196 ,      0.00337087 ,      -0.0203148 ,     -0.00451963 ,      0.00126408 ,
  4514 ,         6.16667 ,               6 ,         6.33333 ,               6 ,         6.33333 ,         6.16667 ,      -0.0214651 ,       0.0016814 ,      0.00659818 ,      -0.0235177 ,     -0.00615784 ,      0.00247432 ,
  4515 ,         6.16667 ,         6.16667 ,         6.33333 ,         6.33333 ,         6.16667 ,         6.33333 ,      -0.0163277 ,      0.00140391 ,     0.000765647 ,      -0.0178422 ,      -0.0045435 ,     0.000287118 ,
  4516 ,         6.16667 ,         6.16667 ,         6.33333 ,         6.16667 ,         6.33333 ,         6.33333 ,      -0.0188083 ,     0.000890594 ,      0.00375949 ,      -0.0208253 ,     -0.00605117 ,      0.00140981 ,
  4517 ,         6.16667 ,         6.33333 ,         6.33333 ,             6.5 ,         6.16667 ,             6.5 ,       -0.014006 ,     0.000667352 ,     -0.00167998 ,      -0.0155064 ,     -0.00450146 ,    -0.000629994 ,
  4518 ,         6.16667 ,         6.33333 ,         6.33333 ,         6.33333 ,         6.33333 ,             6.5 ,      -0.0163277 ,     0.000212105 ,      0.00109693 ,      -0.0182892 ,     -0.00588427 ,      0.00041135 ,
  4519 ,         6.16667 ,             6.5 ,         6.33333 ,         6.66667 ,         6.16667 ,         6.66667 ,      -0.0118261 ,     2.87453e-05 ,      -0.0039481 ,      -0.0132936 ,     -0.00440244 ,     -0.00148054 ,
  4520 ,         6.16667 ,             6.5 ,         6.33333 ,             6.5 ,         6.33333 ,         6.66667 ,       -0.014006 ,    -0.000368993 ,      -0.0013706 ,      -0.0158951 ,     -0.00566734 ,    -0.000513976 ,
  4521 ,         6.16667 ,         6.66667 ,         6.33333 ,         6.83333 ,         6.16667 ,         6.83333 ,      -0.0097718 ,    -0.000524799 ,     -0.00602459 ,      -0.0111901 ,     -0.00425482 ,     -0.00225922 ,
  4522 ,         6.16667 ,         6.66667 ,         6.33333 ,         6.66667 ,         6.33333 ,         6.83333 ,      -0.0118261 ,    -0.000866634 ,     -0.00362847 ,      -0.0136293 ,     -0.00540974 ,     -0.00136068 ,
  4523 ,         6.16667 ,         6.83333 ,         6.33333 ,               7 ,         6.16667 ,               7 ,     -0.00782704 ,     -0.00100551 ,     -0.00789891 ,     -0.00918248 ,     -0.00406633 ,     -0.00296209 ,
  4524 ,         6.16667 ,         6.83333 ,         6.33333 ,         6.83333 ,         6.33333 ,               7 ,      -0.0097718 ,      -0.0012938 ,     -0.00566596 ,      -0.0114784 ,     -0.00511994 ,     -0.00212474 ,
  4525 ,         6.16667 ,               7 ,         6.33333 ,         7.16667 ,         6.16667 ,         7.16667 ,     -0.00597687 ,     -0.00142483 ,     -0.00956304 ,     -0.00725829 ,     -0.00384426 ,     -0.00358614 ,
  4526 ,         6.16667 ,               7 ,         6.33333 ,               7 ,         6.33333 ,         7.16667 ,     -0.00782704 ,     -0.00166246 ,     -0.00747534 ,     -0.00942884 ,      -0.0048054 ,     -0.00280326 ,
  4527 ,         6.16667 ,         7.16667 ,         6.33333 ,         7.33333 ,         6.16667 ,         7.33333 ,      -0.0042071 ,     -0.00179341 ,       -0.011011 ,     -0.00540551 ,     -0.00359525 ,     -0.00412913 ,
  4528 ,         6.16667 ,         7.16667 ,         6.33333 ,         7.16667 ,         6.33333 ,         7.33333 ,     -0.00597687 ,     -0.00198355 ,     -0.00905109 ,     -0.00746781 ,     -0.00447282 ,     -0.00339416 ,
  4529 ,         6.16667 ,         7.33333 ,         6.33333 ,             7.5 ,         6.16667 ,             7.5 ,     -0.00250398 ,     -0.00212115 ,      -0.0122386 ,      -0.0036124 ,     -0.00332528 ,     -0.00458947 ,
  4530 ,         6.16667 ,         7.33333 ,         6.33333 ,         7.33333 ,         6.33333 ,             7.5 ,      -0.0042071 ,      -0.0022671 ,      -0.0103896 ,     -0.00558314 ,     -0.00412815 ,      -0.0038961 ,
  4531 ,         6.16667 ,             7.5 ,         6.33333 ,         7.66667 ,         6.16667 ,         7.66667 ,    -0.000854807 ,     -0.00241722 ,      -0.0132427 ,     -0.00186811 ,     -0.00303992 ,     -0.00496601 ,
  4532 ,         6.16667 ,             7.5 ,         6.33333 ,             7.5 ,         6.33333 ,         7.66667 ,     -0.00250398 ,     -0.00252226 ,      -0.0114886 ,     -0.00376282 ,     -0.00377653 ,     -0.00430822 ,
  4533 ,         6.16667 ,         7.66667 ,         6.33333 ,         7.83333 ,         6.16667 ,         7.83333 ,      0.00075246 ,     -0.00269011 ,      -0.0140209 ,    -0.000162271 ,      -0.0027442 ,     -0.00525785 ,
