Unit   , x1              , y1              , x2              , y2              , x3              , y3              , EPSILON_X       , EPSILON_Y       , GAMMA_XY        , SIGMA_X         , SIGMA_Y         , TAU_XY          ,
  1590 ,            4.75 ,             8.5 ,               5 ,             8.5 ,               5 ,            8.75 ,      0.00765249 ,     -0.00424787 ,     -0.00576114 ,       0.0070161 ,     -0.00190917 ,     -0.00216043 ,
  1591 ,            4.75 ,            8.75 ,               5 ,               9 ,            4.75 ,               9 ,       0.0143241 ,     -0.00506577 ,     -0.00848839 ,       0.0142149 ,    -0.000327463 ,     -0.00318315 ,
  1592 ,            4.75 ,            8.75 ,               5 ,            8.75 ,               5 ,               9 ,       0.0109483 ,     -0.00499886 ,      -0.0051795 ,       0.0104423 ,     -0.00151812 ,     -0.00194231 ,
  1593 ,            4.75 ,               9 ,               5 ,            9.25 ,            4.75 ,            9.25 ,       0.0178176 ,     -0.00593774 ,     -0.00761545 ,       0.0178181 ,     1.62956e-06 ,     -0.00285579 ,
  1594 ,            4.75 ,               9 ,               5 ,               9 ,               5 ,            9.25 ,       0.0143241 ,     -0.00581937 ,     -0.00424032 ,       0.0139323 ,     -0.00117526 ,     -0.00159012 ,
  1595 ,            4.75 ,            9.25 ,               5 ,             9.5 ,            4.75 ,             9.5 ,       0.0214672 ,     -0.00690615 ,     -0.00642158 ,       0.0215608 ,     0.000280789 ,     -0.00240809 ,
  1596 ,            4.75 ,            9.25 ,               5 ,            9.25 ,               5 ,             9.5 ,       0.0178176 ,     -0.00673737 ,     -0.00294072 ,       0.0175183 ,     -0.00089795 ,     -0.00110277 ,
  1597 ,            4.75 ,             9.5 ,               5 ,            9.75 ,            4.75 ,            9.75 ,       0.0253117 ,     -0.00799865 ,     -0.00490878 ,       0.0254762 ,     0.000493406 ,     -0.00184079 ,
  1598 ,            4.75 ,             9.5 ,               5 ,             9.5 ,               5 ,            9.75 ,       0.0214672 ,     -0.00778149 ,     -0.00128144 ,       0.0212326 ,    -0.000703973 ,    -0.000480541 ,
  1599 ,            4.75 ,            9.75 ,               5 ,              10 ,            4.75 ,              10 ,       0.0293893 ,     -0.00924254 ,     -0.00308417 ,        0.029597 ,     0.000623118 ,     -0.00115657 ,
  1600 ,            4.75 ,            9.75 ,               5 ,            9.75 ,               5 ,              10 ,       0.0253117 ,      -0.0089807 ,     0.000731554 ,       0.0251079 ,    -0.000611401 ,     0.000274333 ,
  1601 ,               5 ,               0 ,            5.25 ,            0.25 ,               5 ,            0.25 ,       -0.121092 ,       0.0412943 ,     -0.00391051 ,       -0.120743 ,      0.00104675 ,     -0.00146644 ,
  1602 ,               5 ,               0 ,            5.25 ,               0 ,            5.25 ,            0.25 ,       -0.125047 ,         0.04089 ,     0.000449171 ,       -0.125344 ,    -0.000891325 ,     0.000168439 ,
  1603 ,               5 ,            0.25 ,            5.25 ,             0.5 ,               5 ,             0.5 ,       -0.118057 ,       0.0404827 ,     -0.00690464 ,       -0.117633 ,      0.00127172 ,     -0.00258924 ,
  1604 ,               5 ,            0.25 ,            5.25 ,            0.25 ,            5.25 ,             0.5 ,       -0.121092 ,       0.0402193 ,     -0.00360648 ,       -0.121146 ,    -0.000162636 ,     -0.00135243 ,
  1605 ,               5 ,             0.5 ,            5.25 ,            0.75 ,               5 ,            0.75 ,       -0.115728 ,       0.0401801 ,     -0.00939686 ,       -0.115126 ,      0.00180474 ,     -0.00352382 ,
  1606 ,               5 ,             0.5 ,            5.25 ,             0.5 ,            5.25 ,            0.75 ,       -0.118057 ,       0.0401685 ,     -0.00705622 ,       -0.117751 ,     0.000918319 ,     -0.00264608 ,
  1607 ,               5 ,            0.75 ,            5.25 ,               1 ,               5 ,               1 ,       -0.113865 ,       0.0402319 ,      -0.0111053 ,       -0.113011 ,      0.00256151 ,     -0.00416448 ,
  1608 ,               5 ,            0.75 ,            5.25 ,            0.75 ,            5.25 ,               1 ,       -0.115728 ,       0.0405425 ,     -0.00955324 ,        -0.11499 ,      0.00221245 ,     -0.00358247 ,
  1609 ,               5 ,               1 ,            5.25 ,            1.25 ,               5 ,            1.25 ,       -0.112226 ,       0.0404723 ,      -0.0118637 ,       -0.111077 ,      0.00344658 ,     -0.00444888 ,
  1610 ,               5 ,               1 ,            5.25 ,               1 ,            5.25 ,            1.25 ,       -0.113865 ,       0.0411361 ,      -0.0108883 ,       -0.112672 ,      0.00357867 ,     -0.00408313 ,
  1611 ,               5 ,            1.25 ,            5.25 ,             1.5 ,               5 ,             1.5 ,        -0.11058 ,       0.0407381 ,      -0.0116145 ,       -0.109126 ,      0.00436277 ,     -0.00435544 ,
  1612 ,               5 ,            1.25 ,            5.25 ,            1.25 ,            5.25 ,             1.5 ,       -0.112226 ,       0.0417496 ,      -0.0109802 ,       -0.110598 ,       0.0048835 ,     -0.00411759 ,
  1613 ,               5 ,             1.5 ,            5.25 ,            1.75 ,               5 ,            1.75 ,       -0.108724 ,       0.0408801 ,      -0.0103977 ,       -0.106984 ,      0.00521872 ,     -0.00389913 ,
  1614 ,               5 ,             1.5 ,            5.25 ,             1.5 ,            5.25 ,            1.75 ,        -0.11058 ,       0.0422014 ,     -0.00986234 ,       -0.108577 ,      0.00600895 ,     -0.00369838 ,
  1615 ,               5 ,            1.75 ,            5.25 ,               2 ,               5 ,               2 ,       -0.106488 ,       0.0407716 ,     -0.00833635 ,        -0.10451 ,      0.00593504 ,     -0.00312613 ,
  1616 ,               5 ,            1.75 ,            5.25 ,            1.75 ,            5.25 ,               2 ,       -0.108724 ,       0.0423383 ,      -0.0076674 ,       -0.106437 ,      0.00685922 ,     -0.00287528 ,
  1617 ,               5 ,               2 ,            5.25 ,            2.25 ,               5 ,            2.25 ,        -0.10375 ,       0.0403158 ,      -0.0056192 ,         -0.1016 ,       0.0064491 ,      -0.0021072 ,
  1618 ,               5 ,               2 ,            5.25 ,               2 ,            5.25 ,            2.25 ,       -0.106488 ,       0.0420438 ,     -0.00460904 ,       -0.104033 ,      0.00736633 ,     -0.00172839 ,
  1619 ,               5 ,            2.25 ,            5.25 ,             2.5 ,               5 ,             2.5 ,       -0.100435 ,       0.0394505 ,     -0.00247967 ,       -0.098196 ,      0.00671849 ,    -0.000929877 ,
  1620 ,               5 ,            2.25 ,            5.25 ,            2.25 ,            5.25 ,             2.5 ,        -0.10375 ,       0.0412449 ,    -0.000959706 ,       -0.101252 ,      0.00749432 ,     -0.00035989 ,
  1621 ,               5 ,             2.5 ,            5.25 ,            2.75 ,               5 ,            2.75 ,      -0.0965232 ,       0.0381503 ,     0.000827878 ,      -0.0942823 ,      0.00672291 ,     0.000310455 ,
  1622 ,               5 ,             2.5 ,            5.25 ,             2.5 ,            5.25 ,            2.75 ,       -0.100435 ,       0.0399148 ,      0.00297558 ,      -0.0980218 ,      0.00724093 ,      0.00111584 ,
  1623 ,               5 ,            2.75 ,            5.25 ,               3 ,               5 ,               3 ,      -0.0920406 ,       0.0364261 ,      0.00405312 ,      -0.0898859 ,       0.0064642 ,      0.00151992 ,
  1624 ,               5 ,            2.75 ,            5.25 ,            2.75 ,            5.25 ,               3 ,      -0.0965232 ,       0.0380728 ,      0.00688906 ,      -0.0943113 ,      0.00663573 ,       0.0025834 ,
  1625 ,               5 ,               3 ,            5.25 ,            3.25 ,               5 ,            3.25 ,      -0.0870565 ,       0.0343204 ,      0.00697305 ,      -0.0850684 ,      0.00596427 ,      0.00261489 ,
  1626 ,               5 ,               3 ,            5.25 ,               3 ,            5.25 ,            3.25 ,      -0.0920406 ,       0.0357774 ,       0.0105001 ,      -0.0901291 ,      0.00573443 ,      0.00393754 ,
  1627 ,               5 ,            3.25 ,            5.25 ,             3.5 ,               5 ,             3.5 ,      -0.0816696 ,       0.0318998 ,      0.00941007 ,      -0.0799158 ,      0.00526121 ,      0.00352878 ,
  1628 ,               5 ,            3.25 ,            5.25 ,            3.25 ,            5.25 ,             3.5 ,      -0.0870565 ,       0.0331168 ,         0.01358 ,      -0.0855198 ,       0.0046102 ,      0.00509251 ,
  1629 ,               5 ,             3.5 ,            5.25 ,            3.75 ,               5 ,            3.75 ,      -0.0759951 ,       0.0292463 ,       0.0112423 ,      -0.0745271 ,      0.00440395 ,      0.00421586 ,
  1630 ,               5 ,             3.5 ,            5.25 ,             3.5 ,            5.25 ,            3.75 ,      -0.0816696 ,       0.0301956 ,       0.0159675 ,      -0.0805549 ,      0.00334397 ,      0.00598781 ,
  1631 ,               5 ,            3.75 ,            5.25 ,               4 ,               5 ,               4 ,      -0.0701521 ,       0.0264477 ,       0.0124058 ,      -0.0690032 ,      0.00344663 ,      0.00465218 ,
  1632 ,               5 ,            3.75 ,            5.25 ,            3.75 ,            5.25 ,               4 ,      -0.0759951 ,       0.0271233 ,       0.0175731 ,      -0.0753232 ,      0.00201563 ,      0.00658992 ,
  1633 ,               5 ,               4 ,            5.25 ,            4.25 ,               5 ,            4.25 ,      -0.0642533 ,       0.0235896 ,         0.01289 ,      -0.0634389 ,      0.00244334 ,      0.00483375 ,
  1634 ,               5 ,               4 ,            5.25 ,               4 ,            5.25 ,            4.25 ,      -0.0701521 ,       0.0240037 ,       0.0183746 ,      -0.0699197 ,     0.000697189 ,      0.00689049 ,
  1635 ,               5 ,            4.25 ,            5.25 ,             4.5 ,               5 ,             4.5 ,       -0.058398 ,       0.0207495 ,       0.0127285 ,      -0.0579167 ,      0.00144395 ,       0.0047732 ,
  1636 ,               5 ,            4.25 ,            5.25 ,            4.25 ,            5.25 ,             4.5 ,      -0.0642533 ,       0.0209276 ,       0.0184058 ,      -0.0644372 ,    -0.000551444 ,      0.00690217 ,
  1637 ,               5 ,             4.5 ,            5.25 ,            4.75 ,               5 ,            4.75 ,      -0.0526675 ,       0.0179925 ,       0.0119881 ,      -0.0525037 ,      0.00049124 ,      0.00449555 ,
  1638 ,               5 ,             4.5 ,            5.25 ,             4.5 ,            5.25 ,            4.75 ,       -0.058398 ,       0.0179687 ,       0.0177424 ,      -0.0589595 ,      -0.0016844 ,      0.00665339 ,
  1639 ,               5 ,            4.75 ,            5.25 ,               5 ,               5 ,               5 ,      -0.0471241 ,       0.0153697 ,       0.0107573 ,       -0.047251 ,     -0.00038065 ,      0.00403399 ,
  1640 ,               5 ,            4.75 ,            5.25 ,            4.75 ,            5.25 ,               5 ,      -0.0526675 ,       0.0151826 ,       0.0164878 ,      -0.0535575 ,      -0.0026699 ,      0.00618292 ,
  1641 ,               5 ,               5 ,            5.25 ,            5.25 ,               5 ,            5.25 ,      -0.0418114 ,       0.0129179 ,      0.00913626 ,      -0.0421936 ,     -0.00114663 ,       0.0034261 ,
  1642 ,               5 ,               5 ,            5.25 ,               5 ,            5.25 ,            5.25 ,      -0.0471241 ,       0.0126066 ,       0.0147602 ,      -0.0482871 ,     -0.00348906 ,      0.00553509 ,
  1643 ,               5 ,            5.25 ,            5.25 ,             5.5 ,               5 ,             5.5 ,      -0.0367559 ,       0.0106606 ,      0.00722867 ,      -0.0373526 ,     -0.00179026 ,      0.00271075 ,
  1644 ,               5 ,            5.25 ,            5.25 ,            5.25 ,            5.25 ,             5.5 ,      -0.0418114 ,       0.0102624 ,       0.0126824 ,      -0.0431894 ,     -0.00413402 ,      0.00475588 ,
  1645 ,               5 ,             5.5 ,            5.25 ,            5.75 ,               5 ,            5.75 ,      -0.0319695 ,      0.00860948 ,      0.00513553 ,      -0.0327371 ,     -0.00230287 ,      0.00192582 ,
  1646 ,               5 ,             5.5 ,            5.25 ,             5.5 ,            5.25 ,            5.75 ,      -0.0367559 ,      0.00815798 ,       0.0103735 ,      -0.0382911 ,     -0.00460572 ,      0.00389005 ,
  1647 ,               5 ,            5.75 ,            5.25 ,               6 ,               5 ,               6 ,      -0.0274518 ,      0.00676632 ,       0.0029509 ,      -0.0283459 ,     -0.00268231 ,      0.00110659 ,
  1648 ,               5 ,            5.75 ,            5.25 ,            5.75 ,            5.25 ,               6 ,      -0.0319695 ,      0.00629047 ,      0.00794438 ,      -0.0336067 ,     -0.00491175 ,      0.00297914 ,
  1649 ,               5 ,               6 ,            5.25 ,            6.25 ,               5 ,            6.25 ,      -0.0231931 ,      0.00512507 ,     0.000759394 ,      -0.0241703 ,      -0.0029317 ,     0.000284773 ,
  1650 ,               5 ,               6 ,            5.25 ,               6 ,            5.25 ,            6.25 ,      -0.0274518 ,      0.00464884 ,      0.00549433 ,        -0.02914 ,     -0.00506447 ,      0.00206037 ,
  1651 ,               5 ,            6.25 ,            5.25 ,             6.5 ,               5 ,             6.5 ,      -0.0191761 ,      0.00367364 ,     -0.00136504 ,      -0.0201955 ,     -0.00305819 ,    -0.000511891 ,
  1652 ,               5 ,            6.25 ,            5.25 ,            6.25 ,            5.25 ,             6.5 ,      -0.0231931 ,      0.00321608 ,      0.00310951 ,      -0.0248862 ,     -0.00507931 ,      0.00116607 ,
  1653 ,               5 ,             6.5 ,            5.25 ,            6.75 ,               5 ,            6.75 ,      -0.0153782 ,      0.00239549 ,     -0.00335938 ,      -0.0164021 ,     -0.00307189 ,     -0.00125977 ,
  1654 ,               5 ,             6.5 ,            5.25 ,             6.5 ,            5.25 ,            6.75 ,      -0.0191761 ,      0.00197111 ,     0.000862937 ,       -0.020834 ,     -0.00497354 ,     0.000323601 ,
  1655 ,               5 ,            6.75 ,            5.25 ,               7 ,               5 ,               7 ,      -0.0117727 ,      0.00127096 ,     -0.00517106 ,      -0.0127677 ,     -0.00298493 ,     -0.00193915 ,
  1656 ,               5 ,            6.75 ,            5.25 ,            6.75 ,            5.25 ,               7 ,      -0.0153782 ,     0.000890292 ,     -0.00118491 ,      -0.0169666 ,     -0.00476523 ,    -0.000444342 ,
  1657 ,               5 ,               7 ,            5.25 ,            7.25 ,               5 ,            7.25 ,     -0.00833037 ,      0.00027832 ,     -0.00675704 ,     -0.00926729 ,     -0.00281077 ,     -0.00253389 ,
  1658 ,               5 ,               7 ,            5.25 ,               7 ,            5.25 ,            7.25 ,      -0.0117727 ,    -5.14349e-05 ,     -0.00298495 ,      -0.0132636 ,     -0.00447262 ,     -0.00111936 ,
  1659 ,               5 ,            7.25 ,            5.25 ,             7.5 ,               5 ,             7.5 ,     -0.00501994 ,    -0.000605518 ,     -0.00808272 ,     -0.00587449 ,     -0.00256368 ,     -0.00303102 ,
  1660 ,               5 ,            7.25 ,            5.25 ,            7.25 ,            5.25 ,             7.5 ,     -0.00833037 ,    -0.000879817 ,     -0.00449799 ,     -0.00970159 ,     -0.00411368 ,     -0.00168675 ,
  1661 ,               5 ,             7.5 ,            5.25 ,            7.75 ,               5 ,            7.75 ,     -0.00180884 ,     -0.00140448 ,      -0.0091206 ,     -0.00256162 ,     -0.00225836 ,     -0.00342023 ,
  1662 ,               5 ,             7.5 ,            5.25 ,             7.5 ,            5.25 ,            7.75 ,     -0.00501994 ,     -0.00162079 ,     -0.00569319 ,     -0.00625522 ,     -0.00370586 ,     -0.00213495 ,
  1663 ,               5 ,            7.75 ,            5.25 ,               8 ,               5 ,               8 ,      0.00133655 ,     -0.00214306 ,     -0.00984907 ,      0.00069997 ,     -0.00190973 ,      -0.0036934 ,
  1664 ,               5 ,            7.75 ,            5.25 ,            7.75 ,            5.25 ,               8 ,     -0.00180884 ,     -0.00230023 ,     -0.00654651 ,     -0.00289753 ,     -0.00326607 ,     -0.00245494 ,
  1665 ,               5 ,               8 ,            5.25 ,            8.25 ,               5 ,            8.25 ,      0.00445074 ,     -0.00284616 ,      -0.0102512 ,      0.00393977 ,      -0.0015329 ,     -0.00384421 ,
  1666 ,               5 ,               8 ,            5.25 ,               8 ,            5.25 ,            8.25 ,      0.00133655 ,     -0.00294396 ,     -0.00703922 ,     0.000399632 ,     -0.00281075 ,     -0.00263971 ,
  1667 ,               5 ,            8.25 ,            5.25 ,             8.5 ,               5 ,             8.5 ,      0.00756917 ,     -0.00353914 ,      -0.0103138 ,      0.00718813 ,     -0.00114309 ,     -0.00386767 ,
  1668 ,               5 ,            8.25 ,            5.25 ,            8.25 ,            5.25 ,             8.5 ,      0.00445074 ,     -0.00357779 ,      -0.0071567 ,      0.00366541 ,     -0.00235599 ,     -0.00268376 ,
  1669 ,               5 ,             8.5 ,            5.25 ,            8.75 ,               5 ,            8.75 ,       0.0107283 ,     -0.00424787 ,      -0.0100264 ,       0.0104764 ,    -0.000755748 ,     -0.00375992 ,
  1670 ,               5 ,             8.5 ,            5.25 ,             8.5 ,            5.25 ,            8.75 ,      0.00756917 ,     -0.00422778 ,     -0.00688741 ,      0.00692989 ,     -0.00191782 ,     -0.00258278 ,
  1671 ,               5 ,            8.75 ,            5.25 ,               9 ,               5 ,               9 ,       0.0139657 ,     -0.00499886 ,      -0.0093813 ,       0.0138368 ,    -0.000386603 ,     -0.00351799 ,
  1672 ,               5 ,            8.75 ,            5.25 ,            8.75 ,            5.25 ,               9 ,       0.0107283 ,     -0.00492048 ,      -0.0062223 ,       0.0102241 ,     -0.00151244 ,     -0.00233336 ,
  1673 ,               5 ,               9 ,            5.25 ,            9.25 ,               5 ,            9.25 ,       0.0173201 ,     -0.00581937 ,     -0.00837292 ,       0.0173028 ,    -5.17606e-05 ,     -0.00313985 ,
  1674 ,               5 ,               9 ,            5.25 ,               9 ,            5.25 ,            9.25 ,       0.0139657 ,     -0.00568325 ,     -0.00515461 ,       0.0135801 ,     -0.00115654 ,     -0.00193298 ,
  1675 ,               5 ,            9.25 ,            5.25 ,             9.5 ,               5 ,             9.5 ,       0.0208316 ,     -0.00673737 ,      -0.0069988 ,        0.020909 ,     0.000232292 ,     -0.00262455 ,
  1676 ,               5 ,            9.25 ,            5.25 ,            9.25 ,            5.25 ,             9.5 ,       0.0173201 ,     -0.00654448 ,     -0.00368021 ,       0.0170309 ,     -0.00086751 ,     -0.00138008 ,
  1677 ,               5 ,             9.5 ,            5.25 ,            9.75 ,               5 ,            9.75 ,       0.0245412 ,     -0.00778149 ,     -0.00526058 ,       0.0246907 ,     0.000448747 ,     -0.00197272 ,
  1678 ,               5 ,             9.5 ,            5.25 ,             9.5 ,            5.25 ,            9.75 ,       0.0208316 ,     -0.00753377 ,     -0.00179871 ,       0.0206104 ,    -0.000663662 ,    -0.000674517 ,
  1679 ,               5 ,            9.75 ,            5.25 ,              10 ,               5 ,              10 ,       0.0284906 ,      -0.0089807 ,     -0.00316603 ,       0.0286842 ,     0.000580674 ,     -0.00118726 ,
  1680 ,               5 ,            9.75 ,            5.25 ,            9.75 ,            5.25 ,              10 ,       0.0245412 ,     -0.00868198 ,     0.000484696 ,       0.0243531 ,    -0.000564304 ,     0.000181761 ,
  1681 ,            5.25 ,               0 ,             5.5 ,            0.25 ,            5.25 ,            0.25 ,       -0.119621 ,         0.04089 ,     -0.00462381 ,        -0.11924 ,      0.00114339 ,     -0.00173393 ,
  1682 ,            5.25 ,               0 ,             5.5 ,               0 ,             5.5 ,            0.25 ,       -0.123472 ,         0.04034 ,    -0.000222632 ,       -0.123779 ,    -0.000919607 ,    -8.34871e-05 ,
  1683 ,            5.25 ,            0.25 ,             5.5 ,             0.5 ,            5.25 ,             0.5 ,       -0.116896 ,       0.0402193 ,     -0.00863104 ,       -0.116425 ,      0.00141088 ,     -0.00323664 ,
  1684 ,            5.25 ,            0.25 ,             5.5 ,            0.25 ,             5.5 ,             0.5 ,       -0.119621 ,       0.0398634 ,     -0.00554965 ,       -0.119625 ,    -1.15219e-05 ,     -0.00208112 ,
  1685 ,            5.25 ,             0.5 ,             5.5 ,            0.75 ,            5.25 ,            0.75 ,       -0.115017 ,       0.0401685 ,      -0.0118515 ,       -0.114331 ,      0.00205828 ,     -0.00444431 ,
  1686 ,            5.25 ,             0.5 ,             5.5 ,             0.5 ,             5.5 ,            0.75 ,       -0.116896 ,       0.0401344 ,     -0.00993877 ,       -0.116457 ,      0.00131544 ,     -0.00372704 ,
  1687 ,            5.25 ,            0.75 ,             5.5 ,               1 ,            5.25 ,               1 ,       -0.113684 ,       0.0405425 ,      -0.0139725 ,       -0.112691 ,      0.00297877 ,     -0.00523967 ,
  1688 ,            5.25 ,            0.75 ,             5.5 ,            0.75 ,             5.5 ,               1 ,       -0.115017 ,        0.040907 ,      -0.0130043 ,       -0.114054 ,      0.00288905 ,      -0.0048766 ,
  1689 ,            5.25 ,               1 ,             5.5 ,            1.25 ,            5.25 ,            1.25 ,       -0.112598 ,       0.0411361 ,      -0.0148257 ,       -0.111246 ,      0.00405397 ,     -0.00555964 ,
  1690 ,            5.25 ,               1 ,             5.5 ,               1 ,             5.5 ,            1.25 ,       -0.113684 ,       0.0419286 ,      -0.0145316 ,       -0.112172 ,      0.00453804 ,     -0.00544935 ,
  1691 ,            5.25 ,            1.25 ,             5.5 ,             1.5 ,            5.25 ,             1.5 ,       -0.111476 ,       0.0417496 ,      -0.0143745 ,       -0.109755 ,      0.00516472 ,     -0.00539045 ,
  1692 ,            5.25 ,            1.25 ,             5.5 ,            1.25 ,             5.5 ,             1.5 ,       -0.112598 ,       0.0429564 ,      -0.0144598 ,       -0.110564 ,      0.00610181 ,     -0.00542242 ,
  1693 ,            5.25 ,             1.5 ,             5.5 ,            1.75 ,            5.25 ,            1.75 ,       -0.110072 ,       0.0422014 ,      -0.0126986 ,       -0.108005 ,      0.00619973 ,     -0.00476199 ,
  1694 ,            5.25 ,             1.5 ,             5.5 ,             1.5 ,             5.5 ,            1.75 ,       -0.111476 ,       0.0437708 ,      -0.0128636 ,       -0.108997 ,      0.00743867 ,     -0.00482383 ,
  1695 ,            5.25 ,            1.75 ,             5.5 ,               2 ,            5.25 ,               2 ,       -0.108181 ,       0.0423383 ,     -0.00997622 ,       -0.105827 ,      0.00706258 ,     -0.00374108 ,
  1696 ,            5.25 ,            1.75 ,             5.5 ,            1.75 ,             5.5 ,               2 ,       -0.110072 ,       0.0441871 ,     -0.00993478 ,        -0.10726 ,      0.00843362 ,     -0.00372554 ,
  1697 ,            5.25 ,               2 ,             5.5 ,            2.25 ,            5.25 ,            2.25 ,       -0.105658 ,       0.0420438 ,      -0.0064629 ,       -0.103099 ,      0.00767754 ,     -0.00242359 ,
  1698 ,            5.25 ,               2 ,             5.5 ,               2 ,             5.5 ,            2.25 ,       -0.108181 ,       0.0440655 ,     -0.00596134 ,        -0.10518 ,      0.00900569 ,      -0.0022355 ,
  1699 ,            5.25 ,            2.25 ,             5.5 ,             2.5 ,            5.25 ,             2.5 ,       -0.102418 ,       0.0412449 ,     -0.00246593 ,       -0.099753 ,      0.00799392 ,    -0.000924723 ,
  1700 ,            5.25 ,            2.25 ,             5.5 ,            2.25 ,             5.5 ,             2.5 ,       -0.105658 ,       0.0433206 ,     -0.00130102 ,        -0.10262 ,      0.00911386 ,    -0.000487882 ,
  1701 ,            5.25 ,             2.5 ,             5.5 ,            2.75 ,            5.25 ,            2.75 ,      -0.0984412 ,       0.0399148 ,      0.00168601 ,      -0.0957783 ,      0.00798877 ,     0.000632254 ,
  1702 ,            5.25 ,             2.5 ,             5.5 ,             2.5 ,             5.5 ,            2.75 ,       -0.102418 ,       0.0419259 ,      0.00365131 ,      -0.0994976 ,      0.00876009 ,      0.00136924 ,
  1703 ,            5.25 ,            2.75 ,             5.5 ,               3 ,            5.25 ,               3 ,      -0.0937733 ,       0.0380728 ,      0.00567545 ,      -0.0912176 ,      0.00766697 ,      0.00212829 ,
  1704 ,            5.25 ,            2.75 ,             5.5 ,            2.75 ,             5.5 ,               3 ,      -0.0984412 ,       0.0399133 ,      0.00850292 ,      -0.0957789 ,      0.00798704 ,       0.0031886 ,
  1705 ,            5.25 ,               3 ,             5.5 ,            3.25 ,            5.25 ,            3.25 ,      -0.0885095 ,       0.0357774 ,       0.0092267 ,      -0.0861566 ,       0.0070586 ,      0.00346001 ,
  1706 ,            5.25 ,               3 ,             5.5 ,               3 ,             5.5 ,            3.25 ,      -0.0937733 ,       0.0373643 ,       0.0129036 ,      -0.0914833 ,      0.00686994 ,      0.00483884 ,
  1707 ,            5.25 ,            3.25 ,             5.5 ,             3.5 ,            5.25 ,             3.5 ,      -0.0827811 ,       0.0331168 ,       0.0121287 ,      -0.0807099 ,      0.00621348 ,      0.00454825 ,
  1708 ,            5.25 ,            3.25 ,             5.5 ,            3.25 ,             5.5 ,             3.5 ,      -0.0885095 ,       0.0343959 ,        0.016578 ,      -0.0866747 ,      0.00550431 ,      0.00621674 ,
  1709 ,            5.25 ,             3.5 ,             5.5 ,            3.75 ,            5.25 ,            3.75 ,      -0.0767362 ,       0.0301956 ,       0.0142462 ,      -0.0750048 ,        0.005194 ,      0.00534234 ,
  1710 ,            5.25 ,             3.5 ,             5.5 ,             3.5 ,             5.5 ,            3.75 ,      -0.0827811 ,       0.0311426 ,       0.0193441 ,      -0.0814502 ,      0.00399259 ,      0.00725404 ,
  1711 ,            5.25 ,            3.75 ,             5.5 ,               4 ,            5.25 ,               4 ,      -0.0705233 ,       0.0271233 ,       0.0155202 ,      -0.0691675 ,      0.00406753 ,      0.00582008 ,
  1712 ,            5.25 ,            3.75 ,             5.5 ,            3.75 ,             5.5 ,               4 ,      -0.0767362 ,        0.027741 ,       0.0211154 ,      -0.0759253 ,      0.00243258 ,      0.00791827 ,
  1713 ,            5.25 ,               4 ,             5.5 ,            4.25 ,            5.25 ,            4.25 ,      -0.0642789 ,       0.0240037 ,       0.0159583 ,      -0.0633124 ,      0.00289963 ,      0.00598436 ,
  1714 ,            5.25 ,               4 ,             5.5 ,               4 ,             5.5 ,            4.25 ,      -0.0705233 ,        0.024316 ,       0.0218905 ,      -0.0702202 ,     0.000909237 ,      0.00820893 ,
  1715 ,            5.25 ,            4.25 ,             5.5 ,             4.5 ,            5.25 ,             4.5 ,      -0.0581188 ,       0.0209276 ,       0.0156208 ,      -0.0575358 ,      0.00174902 ,      0.00585781 ,
  1716 ,            5.25 ,            4.25 ,             5.5 ,            4.25 ,             5.5 ,             4.5 ,      -0.0642789 ,       0.0209731 ,       0.0217355 ,      -0.0644488 ,    -0.000509844 ,      0.00815081 ,
  1717 ,            5.25 ,             4.5 ,             5.5 ,            4.75 ,            5.25 ,            4.75 ,      -0.0521345 ,       0.0179687 ,        0.014605 ,       -0.051913 ,     0.000664412 ,      0.00547688 ,
  1718 ,            5.25 ,             4.5 ,             5.5 ,             4.5 ,             5.5 ,            4.75 ,      -0.0581188 ,       0.0177944 ,       0.0207636 ,      -0.0587107 ,     -0.00177577 ,      0.00778635 ,
  1719 ,            5.25 ,            4.75 ,             5.5 ,               5 ,            5.25 ,               5 ,      -0.0463929 ,       0.0151826 ,       0.0130298 ,      -0.0464985 ,    -0.000316922 ,      0.00488617 ,
  1720 ,            5.25 ,            4.75 ,             5.5 ,            4.75 ,             5.5 ,               5 ,      -0.0521345 ,       0.0148382 ,       0.0191158 ,       -0.053087 ,     -0.00285744 ,      0.00716842 ,
  1721 ,            5.25 ,               5 ,             5.5 ,            5.25 ,            5.25 ,            5.25 ,      -0.0409375 ,       0.0126066 ,       0.0110232 ,      -0.0413272 ,     -0.00116911 ,      0.00413372 ,
  1722 ,            5.25 ,               5 ,             5.5 ,               5 ,             5.5 ,            5.25 ,      -0.0463929 ,       0.0121405 ,       0.0169447 ,      -0.0476393 ,     -0.00373921 ,      0.00635426 ,
  1723 ,            5.25 ,            5.25 ,             5.5 ,             5.5 ,            5.25 ,             5.5 ,      -0.0357919 ,       0.0102624 ,      0.00871295 ,      -0.0364175 ,     -0.00187673 ,      0.00326736 ,
  1724 ,            5.25 ,            5.25 ,             5.5 ,            5.25 ,             5.5 ,             5.5 ,      -0.0409375 ,      0.00971874 ,       0.0144022 ,      -0.0424102 ,     -0.00441797 ,      0.00540084 ,
  1725 ,            5.25 ,             5.5 ,             5.5 ,            5.75 ,            5.25 ,            5.75 ,      -0.0309629 ,      0.00815798 ,      0.00621922 ,       -0.031774 ,     -0.00243333 ,      0.00233221 ,
